,file_names,viable,nonviable,empty,total,viability_ratio,avg_segm_sizes,avg_bbox_sizes
0,001.jpg,0,63,17,80,0.0,45.768575463957795,64.26176935005758
1,006.jpg,0,76,3,79,0.0,46.44194688403735,58.229793583349526
2,011.jpg,2,156,2,160,0.0125,37.7395743053628,44.7646302899957
3,016.jpg,2,17,6,25,0.08,75.20412222744176,110.75197515168747
4,021.jpg,0,58,7,65,0.0,49.93472662463391,67.51683550732422
5,026.jpg,0,32,0,32,0.0,46.49462334507077,55.49662151879157
6,031.jpg,0,10,19,29,0.0,79.78897923207535,150.69436984654826
7,036.jpg,0,69,0,69,0.0,32.827723349173255,39.36304453878433
8,041.jpg,0,39,17,56,0.0,46.30392609086805,63.60087600474878
9,046.jpg,0,25,0,25,0.0,83.45975077844409,127.35069689640493
10,051.jpg,14,35,2,51,0.27450980392156865,74.52597652141559,108.20432741156074
11,056.jpg,1,10,0,11,0.09090909090909091,78.5829035304291,114.46555655027252
12,061.jpg,9,50,2,61,0.14754098360655737,75.98253088704007,115.18794905092015
13,066.jpg,0,5,0,5,0.0,58.02365035052517,87.25594535617616
14,071.jpg,1,17,1,19,0.05263157894736842,84.19274409291302,133.67668969727316
15,076.jpg,1,291,6,298,0.003355704697986577,42.708047431792544,54.789400030523225
16,081.jpg,0,148,45,193,0.0,37.92582069840636,46.8443016922685
17,086.jpg,0,226,4,230,0.0,32.496889483256034,40.090929257073256
18,091.jpg,0,92,9,101,0.0,41.38511474881128,61.42636257993778
19,096.jpg,0,89,0,89,0.0,65.87227895580551,124.49876629504715
20,101.jpg,1,60,0,61,0.01639344262295082,42.61411776379848,62.22468014921517
21,106.jpg,0,50,3,53,0.0,56.70371522885178,84.89249583477095
22,111.jpg,1,191,20,212,0.0047169811320754715,45.17157255377691,61.61837013209493
23,116.jpg,0,47,7,54,0.0,70.97889422867848,131.86365503245585
24,121.jpg,0,24,6,30,0.0,73.40265662767254,297.77698590276134
25,126.jpg,0,6,22,28,0.0,70.32450294375151,129.97582192744267
26,131.jpg,0,3,5,8,0.0,82.48257391716143,159.61242119584554
27,136.jpg,28,84,3,115,0.24347826086956523,35.28696027171215,42.1579844415493
28,141.jpg,80,114,0,194,0.41237113402061853,34.572362106883645,40.8706836681888
29,146.jpg,0,20,0,20,0.0,38.650355755154436,45.14587467310829
30,151.jpg,0,4,0,4,0.0,44.27047548874984,62.35182435181829
31,156.jpg,0,23,1,24,0.0,38.1501965918919,58.40804739074916
32,161.jpg,2,58,1,61,0.03278688524590164,38.987789177100474,47.301516282493004
33,166.jpg,0,30,10,40,0.0,41.94254999400967,54.723845350998495
34,171.jpg,0,11,7,18,0.0,117.80080291180816,247.44634772006637
35,176.jpg,0,17,0,17,0.0,96.93645583880317,129.79146169687652
36,181.jpg,6,26,1,33,0.18181818181818182,84.23730908821959,112.51478017387653
37,186.jpg,0,67,1,68,0.0,97.0073780547584,131.35549541785676
38,191.jpg,0,25,20,45,0.0,48.8461302914002,71.64573337688094
39,196.jpg,0,1,26,27,0.0,103.16744569801004,233.53285120640433
40,201.jpg,5,19,50,74,0.06756756756756757,31.839971479003932,38.713605402277416
41,206.jpg,0,33,0,33,0.0,33.04840343642896,38.957630442532945
42,211.jpg,2,31,21,54,0.037037037037037035,37.67649822526661,46.36629522976074
43,216.jpg,0,39,6,45,0.0,37.6105777083463,45.875677409470235
44,221.jpg,0,27,0,27,0.0,50.275910935261734,68.07522592827132
45,226.jpg,1,22,4,27,0.037037037037037035,47.76770565668508,59.90168797473258
46,231.jpg,0,0,0,0,0.0,0.0,0.0
47,236.jpg,0,108,0,108,0.0,31.472491376214975,44.442348266540144
48,241.jpg,0,41,1,42,0.0,34.759150902008116,43.55774219081958
49,246.jpg,0,108,0,108,0.0,26.672829149057563,31.234774068513943
50,251.jpg,0,155,0,155,0.0,34.74882279277777,64.0195209291666
51,256.jpg,0,423,1,424,0.0,33.57417547000322,42.94469575116789
52,261.jpg,0,0,0,0,0.0,0.0,0.0
53,266.jpg,0,266,2,268,0.0,35.21370484033297,45.70732812991938
54,271.jpg,0,0,0,0,0.0,0.0,0.0
55,276.jpg,0,167,120,287,0.0,42.79315475112822,69.3606245124178
56,281.jpg,0,126,43,169,0.0,38.07748062917357,50.256957538883
57,286.jpg,49,439,43,531,0.09227871939736347,28.847019383412352,34.26248655503693
58,291.jpg,0,309,34,343,0.0,39.608657706442436,51.54033329888125
59,296.jpg,10,202,62,274,0.0364963503649635,35.57671847750629,44.721607132632734
60,301.jpg,0,28,0,28,0.0,61.03922538592938,86.39674931880911
61,306.jpg,0,24,6,30,0.0,33.97426540780536,43.52770531512085
62,311.jpg,0,0,0,0,0.0,0.0,0.0
63,316.jpg,0,0,0,0,0.0,0.0,0.0
64,321.jpg,5,89,3,97,0.05154639175257732,43.34493632657267,55.26356716382053
65,326.jpg,5,83,110,198,0.025252525252525252,41.076140190252694,54.93470964001105
66,331.jpg,0,6,0,6,0.0,47.2378732233646,58.35808998473705
67,336.jpg,0,36,15,51,0.0,37.937383911377125,45.22644549982919
68,341.jpg,0,85,2,87,0.0,49.08343705470765,64.12138273725802
69,346.jpg,4,129,12,145,0.027586206896551724,38.96748151808209,50.6198081850342
70,351.jpg,0,35,77,112,0.0,38.87490887104616,60.95992749193054
71,356.jpg,1,72,0,73,0.0136986301369863,34.017924364696206,40.270319469020684
72,361.jpg,5,60,1,66,0.07575757575757576,85.50784121407176,121.47564913732025
73,366.jpg,0,35,21,56,0.0,152.18106041817427,300.84001985808726
74,371.jpg,0,121,6,127,0.0,60.60141496749884,90.17747156553435
75,376.jpg,0,75,18,93,0.0,53.50168121165089,79.36947220612954
76,381.jpg,16,39,3,58,0.27586206896551724,84.54316179855442,115.60922660351149
77,386.jpg,0,86,28,114,0.0,87.41936771536606,125.18324482568633
78,391.jpg,12,94,3,109,0.11009174311926606,77.2770150500514,107.917535646437
79,396.jpg,0,188,0,188,0.0,39.350308874399424,49.658621843585784
80,401.jpg,1,14,13,28,0.03571428571428571,176.89592092325282,378.6038217818953
81,406.jpg,0,0,0,0,0.0,0.0,0.0
82,411.jpg,0,111,0,111,0.0,87.74456871105065,124.47192551873833
83,416.jpg,12,104,27,143,0.08391608391608392,54.40298576493629,69.32734452797611
84,421.jpg,19,262,23,304,0.0625,48.08087621633223,65.15356799162632
85,426.jpg,0,182,0,182,0.0,35.297869063720555,42.354858823210186
86,431.jpg,18,57,1,76,0.23684210526315788,43.12977662333701,56.66893700302337
87,436.jpg,0,77,6,83,0.0,42.47629098430245,61.402876497511706
88,441.jpg,6,6,20,32,0.1875,104.46523045970847,128.51908904905918
89,446.jpg,0,149,12,161,0.0,40.92858356692828,50.10281887905439
90,451.jpg,22,1,9,32,0.6875,142.53522700546696,215.9655882600281
91,456.jpg,0,54,4,58,0.0,41.20834637797175,52.99269263222802
92,461.jpg,0,61,0,61,0.0,33.91691632673516,41.59793894642094
93,466.jpg,4,17,5,26,0.15384615384615385,68.05222662100722,105.08579231348949
94,471.jpg,0,643,14,657,0.0,30.56658449220367,41.57210482271943
95,476.jpg,0,98,117,215,0.0,39.377635607620114,51.61280578432287
96,481.jpg,0,0,0,0,0.0,0.0,0.0
97,486.jpg,0,78,13,91,0.0,38.42424089636044,49.30225950509463
98,491.jpg,0,88,1,89,0.0,47.512538067288155,67.32610791321278
99,496.jpg,0,68,2,70,0.0,43.650923734293904,56.66591316025635
100,501.jpg,4,37,8,49,0.08163265306122448,41.56725555883955,49.753473881381446
101,506.jpg,34,132,5,171,0.19883040935672514,48.93802531403803,60.95058779082269
102,511.jpg,0,32,14,46,0.0,57.5106795375395,103.52336430256572
103,516.jpg,14,35,0,49,0.2857142857142857,32.05398666662994,37.634916484237216
104,521.jpg,0,420,40,460,0.0,51.356422409640196,76.25966914174685
105,whole_dataset,397,8895,1299,10591,0.04206876074236905,51.740818675100066,78.38455865521627
