,file_names,viable,nonviable,empty,total,viability_ratio,avg_segm_sizes,avg_bbox_sizes
42,211.jpg,2,31,25,58,0.034482758620689655,37.72718881472709,46.817326589260915
43,216.jpg,0,40,5,45,0.0,37.608613079689306,45.875677409470235
44,221.jpg,0,27,0,27,0.0,50.275910935261734,68.07522592827132
45,226.jpg,1,23,4,28,0.03571428571428571,47.48031859172207,59.441000279989524
46,231.jpg,0,0,0,0,0.0,0.0,0.0
47,236.jpg,0,108,1,109,0.0,31.411654837544415,44.428888930060275
48,241.jpg,0,43,1,44,0.0,34.236014331004235,42.84999814362995
49,246.jpg,0,108,0,108,0.0,26.672829149057563,31.234774068513943
50,251.jpg,0,158,0,158,0.0,34.55065791474561,63.53551316320183
51,256.jpg,0,424,0,424,0.0,33.57226686532226,42.93999719057298
52,261.jpg,0,0,0,0,0.0,0.0,0.0
53,266.jpg,0,271,6,277,0.0,35.241603818657175,45.83288535302347
54,271.jpg,0,0,0,0,0.0,0.0,0.0
55,276.jpg,0,170,125,295,0.0,42.66978192458367,69.2486767664069
56,281.jpg,0,135,74,209,0.0,38.30428524254934,51.13876560738331
57,286.jpg,49,439,43,531,0.09227871939736347,28.847019383412352,34.26248655503693
58,291.jpg,0,310,34,344,0.0,39.56578759623602,51.48007566434782
59,296.jpg,0,216,66,282,0.0,35.91723611551012,44.404291503194926
60,301.jpg,0,28,0,28,0.0,61.03922538592938,86.39674931880911
61,306.jpg,0,24,12,36,0.0,34.59496479097628,43.983984869495394
62,311.jpg,0,0,0,0,0.0,0.0,0.0
63,316.jpg,0,0,0,0,0.0,0.0,0.0
64,321.jpg,5,89,3,97,0.05154639175257732,43.34493632657267,55.26356716382053
65,326.jpg,5,85,111,201,0.024875621890547265,40.91592581226321,54.637969958573954
66,331.jpg,0,7,0,7,0.0,44.994707942791926,55.6624788986518
67,336.jpg,0,36,15,51,0.0,37.937383911377125,45.22644549982919
68,341.jpg,0,88,3,91,0.0,48.95779887137156,63.84503650882492
69,346.jpg,1,137,10,148,0.006756756756756757,40.220591942638244,52.94674282404609
70,351.jpg,0,35,77,112,0.0,39.082035406537585,61.002362124932745
71,356.jpg,1,72,0,73,0.0136986301369863,34.017924364696206,40.270319469020684
72,361.jpg,5,60,1,66,0.07575757575757576,85.50784121407176,121.47564913732025
73,366.jpg,0,35,21,56,0.0,152.3650912517131,300.8092208497178
74,371.jpg,0,121,6,127,0.0,60.60141496749884,90.17747156553435
75,376.jpg,0,83,17,100,0.0,53.18031580857713,79.02052811137116
76,381.jpg,5,50,2,57,0.08771929824561403,86.84655249750422,124.24085486483042
77,386.jpg,0,107,26,133,0.0,83.47138602741867,125.44210039647655
78,391.jpg,23,79,11,113,0.20353982300884957,78.6453691653262,103.86444638144418
79,396.jpg,0,195,4,199,0.0,37.9698836688914,48.74311273601616
80,401.jpg,0,15,18,33,0.0,173.20910011347905,367.4071173862322
81,406.jpg,2,17,2,21,0.09523809523809523,83.1133964332265,116.66099850176396
82,411.jpg,0,112,0,112,0.0,93.14429731029469,132.81838474693822
83,416.jpg,0,129,19,148,0.0,56.61421233975928,72.58584575093398
84,421.jpg,127,156,18,301,0.4219269102990033,46.6605247089331,58.72933517671558
85,426.jpg,5,183,2,190,0.02631578947368421,35.35046003571725,42.93548237579386
86,431.jpg,0,84,0,84,0.0,47.08185030323459,67.12999003355178
87,436.jpg,1,80,1,82,0.012195121951219513,40.69004560055948,52.03678499564444
88,441.jpg,4,14,26,44,0.09090909090909091,106.68872262973083,133.6402664210563
89,446.jpg,13,138,16,167,0.07784431137724551,34.534385363794875,40.141243890515454
90,451.jpg,0,24,10,34,0.0,143.11875104262194,218.15415642991326
91,456.jpg,0,41,16,57,0.0,40.61042019076108,49.896649326734234
92,461.jpg,0,63,1,64,0.0,44.43975996362941,62.440282720772494
93,466.jpg,0,21,5,26,0.0,68.4211674821132,101.03203621776457
94,471.jpg,0,639,18,657,0.0,27.371519433591935,32.73150098564396
95,476.jpg,8,74,183,265,0.03018867924528302,43.24960268112843,58.08437941542866
96,481.jpg,0,0,0,0,0.0,0.0,0.0
97,486.jpg,2,76,16,94,0.02127659574468085,38.76164547041918,46.319604323448736
98,491.jpg,0,86,1,87,0.0,43.61556872989488,58.52673636010739
99,496.jpg,22,49,4,75,0.29333333333333333,43.7305667315971,59.90654499579601
100,501.jpg,1,45,14,60,0.016666666666666666,40.44616586690675,48.867148133144276
101,506.jpg,21,153,14,188,0.11170212765957446,48.47013949439782,60.44291295591026
102,511.jpg,0,50,3,53,0.0,56.87611744703621,106.41105022239918
103,516.jpg,10,52,3,65,0.15384615384615385,45.12020448842096,67.54204857830302
104,521.jpg,0,414,37,451,0.0,45.63943960005044,62.62227719339914
105,whole_dataset,466,9048,1455,10969,0.03409989963902912,53.084134164598126,81.17004311808594
