,file_names,viable,nonviable,empty,total,viability_ratio,avg_segm_sizes,avg_bbox_sizes
119,197.jpg,0,23,32,55,0.0,98.94949262582952,218.04320464281636
120,198.jpg,0,34,21,55,0.0,101.21818692130562,202.46615878843915
121,199.jpg,0,42,35,77,0.0,36.369396895184835,55.992468614613166
122,201.jpg,0,74,5,79,0.0,31.730149780032416,38.51767307666062
123,202.jpg,0,52,19,71,0.0,32.865496269954946,40.10567028154989
124,205.jpg,0,19,3,22,0.0,33.84053513438903,39.961913686090476
125,208.jpg,0,0,116,116,0.0,31.779009961575756,41.42379792441488
126,209.jpg,0,8,139,147,0.0,32.19439466147869,41.19539469670957
127,210.jpg,0,140,47,187,0.0,37.40911803691,46.20728581113681
128,214.jpg,0,27,8,35,0.0,37.72842997755709,48.05965043568253
129,215.jpg,0,36,18,54,0.0,40.02314145406195,50.35374861914453
130,217.jpg,7,60,19,86,0.08139534883720931,37.73265503266307,47.49895959692904
131,219.jpg,0,31,0,31,0.0,52.54255725200902,74.5510866193715
132,222.jpg,0,6,12,18,0.0,177.78409982335316,364.01454698496144
133,224.jpg,1,14,18,33,0.030303030303030304,170.60120703239204,339.02960605054517
134,225.jpg,0,6,8,14,0.0,153.27813167572208,293.65547899342374
135,226.jpg,1,19,8,28,0.03571428571428571,47.295541167066844,58.89867206846493
136,227.jpg,0,29,21,50,0.0,52.67731959771682,62.564846359597176
137,228.jpg,0,18,14,32,0.0,49.026459692700634,60.86999466075219
138,229.jpg,0,30,13,43,0.0,48.83254014224722,61.38453520872092
139,230.jpg,2,30,25,57,0.03508771929824561,50.019811864373985,60.78153286025374
140,231.jpg,1,32,18,51,0.0196078431372549,51.959260059034264,65.10127856339102
141,232.jpg,0,83,1,84,0.0,50.415157395748516,92.80533069151743
142,234.jpg,0,65,4,69,0.0,50.58714697559485,87.85403926111056
143,236.jpg,0,107,0,107,0.0,34.55382859482792,43.37500170486678
144,237.jpg,0,170,2,172,0.0,34.860556107053476,44.972414025220104
145,240.jpg,0,125,42,167,0.0,42.15655666039481,51.47373029205908
146,241.jpg,0,35,5,40,0.0,33.28139279312091,41.46332738095196
147,242.jpg,0,39,3,42,0.0,34.11378020683137,40.71182114512173
148,244.jpg,0,10,2,12,0.0,34.801911824879205,49.1226670353582
149,247.jpg,0,200,6,206,0.0,25.927382720924253,30.998638397908252
150,250.jpg,0,280,0,280,0.0,39.756863738047976,62.65992510596955
151,251.jpg,0,149,0,149,0.0,41.002480359578044,63.06475704017984
152,252.jpg,0,217,3,220,0.0,35.68956056302485,66.19332051924603
153,255.jpg,0,361,19,380,0.0,34.031683380112284,44.6367791471515
154,258.jpg,0,280,13,293,0.0,38.06559808869196,56.08168633323647
155,259.jpg,0,524,27,551,0.0,36.8793367747271,67.97473538080706
156,260.jpg,0,497,7,504,0.0,36.766287827776694,57.27471394204302
157,261.jpg,0,302,252,554,0.0,35.469482230152295,43.03445076991911
158,264.jpg,0,135,21,156,0.0,38.01255163404279,50.76953155796678
159,265.jpg,0,183,37,220,0.0,35.93637211668828,44.60820450422668
160,267.jpg,0,232,11,243,0.0,33.54022329997738,40.03146923631591
161,268.jpg,0,197,14,211,0.0,34.93126652842151,41.97079835661865
162,269.jpg,0,161,12,173,0.0,35.34539571522571,42.39414322484635
163,270.jpg,0,80,35,115,0.0,49.27802314640261,60.04060944568014
164,271.jpg,0,245,17,262,0.0,47.459471335716,62.24540522912037
165,272.jpg,2,111,31,144,0.013888888888888888,52.46303592901281,65.61993155030464
166,273.jpg,0,187,3,190,0.0,46.77244540550051,61.596076729131475
167,276.jpg,0,148,174,322,0.0,41.06102128471842,65.00478792686081
168,277.jpg,21,156,270,447,0.04697986577181208,45.36520461443078,67.0891293367844
169,278.jpg,0,326,55,381,0.0,45.59100644607886,68.01354909789951
170,279.jpg,0,210,26,236,0.0,46.263370948574675,67.60825656628192
171,282.jpg,0,148,449,597,0.0,38.068131860081905,54.7697632656396
172,286.jpg,0,656,63,719,0.0,29.49560255760915,35.4994133039337
173,287.jpg,4,52,4,60,0.06666666666666667,34.21024578494967,42.684237918307346
174,291.jpg,0,254,88,342,0.0,35.93053788397244,44.918308566156455
175,292.jpg,3,466,48,517,0.005802707930367505,36.08724786422381,46.25907135671121
176,293.jpg,32,355,95,482,0.06639004149377593,37.44637133476458,47.30102658698406
177,298.jpg,0,57,13,70,0.0,54.40534309369676,72.35448450905741
178,300.jpg,0,58,0,58,0.0,60.5504797953598,91.36771198351991
179,301.jpg,0,28,0,28,0.0,61.64008436074695,88.6721489533213
180,302.jpg,0,43,0,43,0.0,60.22765821409204,88.1905613786366
181,303.jpg,5,200,0,205,0.024390243902439025,36.02644861764757,44.83794125079514
182,304.jpg,0,84,9,93,0.0,38.0014148010534,45.4323318154984
183,305.jpg,1,214,18,233,0.004291845493562232,34.86429854886975,42.23229242659165
184,306.jpg,1,15,20,36,0.027777777777777776,37.66869463567268,45.280299861590535
185,309.jpg,0,114,16,130,0.0,37.832134168841584,47.12237601754035
186,312.jpg,0,118,14,132,0.0,37.48176779509545,45.767387224237886
